Delay_ps,1_1_8_8,1_2_7_8,1_3_6_8,1_4_5_8,1_5_4_8,1_6_3_8,1_7_2_8,2_2_8_8,2_3_7_8,2_4_6_8,2_5_5_8,2_6_4_8,2_7_3_8,3_3_8_8,3_4_7_8,3_5_6_8,3_6_5_8,3_7_4_8,4_4_8_8,4_5_7_8,4_6_6_8,4_7_5_8,5_5_8_8,5_6_7_8,5_7_6_8,6_6_8_8,6_7_7_8,7_7_8_8,2_1_8_7,3_1_8_6,4_1_8_5,5_1_8_4,6_1_8_3,7_1_8_2,3_2_8_7,4_2_8_6,5_2_8_5,6_2_8_4,7_2_8_3,4_3_8_7,5_3_8_6,5_4_8_7,6_4_8_6,7_4_8_5,6_5_8_7,7_5_8_6,7_6_8_7
165.000000,-0.8408307271746779,-0.6978813339675141,-0.5780509156405074,-0.3927619384253114,-0.0231119551104881,-0.020036563527112944,-0.12772721566724093,0.06727057851435368,0.18757597744390134,0.1777272160809375,-0.019403671158869724,-0.11384553266028447,-0.07909713332591478,-0.03663576633633315,-0.047250363885789994,0.026219704377577962,0.09537446412965445,0.025988997685739118,-0.03704132755811438,-0.10082530141448723,0.024063759751436844,0.042931815234763776,-0.24284749435867142,-0.18711528906681096,-0.011022547028232535,-0.137007005720703,-0.06036955106748724,-0.018570817709031264,0.23559675358717555,0.35070804646166404,-0.0786352422908382,-0.13385057226125793,0.11638865852502588,-0.02841336214050643,0.1259947004767059,0.015512861467900959,-0.16713002828525772,0.18932030704325473,-0.017534093472955477,-0.008341549432817738,0.13188466252358022,0.09155471148138379,0.1483187738695082,0.10790836948600173,-0.07767303700391645,0.367862498764531,0.15428241151228447
