Delay_ps,1_1_8_8,1_2_7_8,1_3_6_8,1_4_5_8,1_5_4_8,1_6_3_8,1_7_2_8,2_2_8_8,2_3_7_8,2_4_6_8,2_5_5_8,2_6_4_8,2_7_3_8,3_3_8_8,3_4_7_8,3_5_6_8,3_6_5_8,3_7_4_8,4_4_8_8,4_5_7_8,4_6_6_8,4_7_5_8,5_5_8_8,5_6_7_8,5_7_6_8,6_6_8_8,6_7_7_8,7_7_8_8,2_1_8_7,3_1_8_6,4_1_8_5,5_1_8_4,6_1_8_3,7_1_8_2,3_2_8_7,4_2_8_6,5_2_8_5,6_2_8_4,7_2_8_3,4_3_8_7,5_3_8_6,5_4_8_7,6_4_8_6,7_4_8_5,6_5_8_7,7_5_8_6,7_6_8_7
165.000000,0.30276180523636287,0.6751535450271237,-0.2219316504894787,-0.09579277770987767,-0.041603772728798616,0.03109253652414014,0.28333665072658026,0.29352829957506976,0.08358777169146751,-0.003961884470108461,-0.07293802755028954,-0.231130928895025,-0.0610372402756604,0.4198517418052916,0.1139960799284959,0.2228615927161711,0.2968154441771658,0.027752128730677793,0.5184739168427176,0.32841750059896035,0.5506359820579828,0.41571334483282174,0.2920015571277692,0.4321923222299558,0.10295629774013419,0.48200970719533826,-0.011595343900978244,0.3412252806021836,0.48676597590183357,0.7583586395833871,0.5902497804960373,0.22240842220848117,0.2623434348233513,0.4304248694246341,0.5797718801610405,0.6011774171219814,0.25330396569104147,-0.06352797491313973,0.22065341269325925,0.5440004039044695,0.5282461890581821,0.3721531799221921,0.6539920656364091,0.2969245839791372,0.48572568237605945,0.6370298469943778,0.45396259369275355
