//////
Buffer size (Samples)
16778240
Sampling Rate (Hz)
600000000
///
2	15:21:10.715	-0.1529846191	0.0638046265	0.0437240601	-0.2262954712	-0.1036987305	-0.6093139648	-0.2141723633	-0.3685607910	0.0458946228	0.0769348145	0.7861328125	0.2455806732	-0.3128299713	0.4816246033	0.2480945587	-0.1689929962	0.8044929504	-0.0701580048	-0.2283401489	-0.2041149139	-0.0923118591	-0.0019397736	0.7137298584	-0.3462924957	0.0879497528	0.3791332245	-0.2026062012	-0.2404403687	-0.3154716492	-0.4324645996	-0.0383892059	-0.9125976562	0.8107986450	0.3401412964	0.7457122803	0.5748367310	0.3488922119	-0.6138229370	-0.0380249023	0.4577255249	0.2645568848	-0.0004158020	0.4844264984	-0.4713077545	0.4381008148	0.4762611389	0.2004222870	0.1214408875	0.2878894806	-0.2621498108	0.3107814789	-0.0161399841	-0.5477657318	0.5615577698	-0.0427589417	-0.6985492706	-0.1078987122	0.1076545715	0.7633399963	-0.7362537384	0.2904148102	-0.3304004669	0.0661487579	0.0407447815	
3	15:21:10.733	-0.1920852661	0.4232254028	-0.3839874268	0.3673553467	-0.3314971924	0.2956314087	-0.6999282837	-0.4526138306	-0.4235534668	0.6628246307	0.3502864838	0.4525051117	-0.2821483612	-0.6590557098	-0.0384426117	0.3246173859	-0.1533031464	0.6509590149	-0.4460296631	-0.2085075378	-0.2453517914	-0.5512695312	-0.0137729645	0.0674171448	-0.1348228455	-0.3732929230	-0.1793994904	-0.1360530853	0.2587547302	-0.6280136108	-0.6263713837	-0.4766750336	0.1995315552	-0.1011123657	-0.0032119751	0.5519027710	0.4540557861	0.1046752930	-0.7754898071	0.7989120483	-0.1170482635	-0.3567962646	0.0249538422	-0.3051166534	-0.0648651123	0.0852127075	-0.5287151337	-0.2215652466	-0.1789474487	0.1832523346	0.6219635010	-0.4083290100	-0.1725940704	-0.1513156891	0.0821590424	-0.1175556183	0.1746826172	0.3494625092	0.0633106232	-0.4632053375	0.0611686707	0.0821781158	0.1584568024	-0.2615032196	
4	15:21:10.747	0.0617980957	-0.4617080688	-0.7409591675	-0.2371749878	-0.6367874146	-0.2896423340	-0.4482040405	-0.0071945190	-0.3660259247	-0.0381278992	-0.3957576752	-0.2622604370	-0.4379463196	0.0323429108	0.4281558990	-0.2184925079	-0.3687400818	0.3457050323	0.2954139709	0.3475303650	-0.3673171997	-0.0646934509	0.1549663544	-0.1805534363	-0.1788139343	0.3976440430	0.5972766876	0.6856765747	0.6820888519	0.3860816956	0.5013313293	-0.1923522949	0.0235748291	-0.2089767456	-0.5222549438	-0.1489562988	-0.1006622314	0.3490982056	0.5321121216	-0.1570892334	0.3174095154	-0.0067863464	-0.2025108337	-0.4753417969	-0.4041194916	-0.6814079285	-0.3062477112	-0.1875095367	-0.5228061676	-0.4143867493	-0.7610301971	0.2339210510	0.1243171692	0.0131549835	0.7469367981	-0.2629718781	-0.3563995361	-0.0910854340	-0.9337635040	0.1323204041	-0.0972633362	-1.1858119965	-0.3429183960	-0.1231746674	
5	15:21:10.774	0.3685760498	0.3830184937	0.6898269653	-0.0976028442	0.3404464722	-0.1988983154	-0.4239120483	0.1861419678	-0.4356708527	0.6352958679	0.5176849365	-0.7000083923	0.0478210449	-0.3194313049	0.0517177582	-0.0164718628	0.0214080811	0.6394634247	0.0551280975	0.7741203308	0.4171943665	0.4560928345	0.4709968567	-0.4712238312	0.3816471100	0.5793266296	-0.2574577332	-0.0815048218	-0.1198005676	-0.2497692108	0.6965942383	0.3836574554	0.6543197632	0.8091659546	-0.3931732178	0.2280426025	-0.2132415771	-0.4583969116	0.3148727417	-0.0490951538	-0.0563507080	-0.3072929382	-0.1461696625	-0.4790878296	-0.3119411469	-0.6167583466	-0.0260353088	-0.8111763000	-0.6707744598	0.1821823120	-0.7672824860	0.0157032013	0.0511760712	-0.5409908295	-0.3689632416	0.0368194580	-0.0652198792	0.5692920685	-0.0026855469	-0.6381015778	0.7189140320	-0.4186763763	0.4011878967	-0.0559139252	
6	15:21:10.781	0.7941131592	0.3569335938	-0.2594375610	0.3574752808	-1.1990203857	-0.0592117310	0.2324447632	-0.6838684082	0.4305706024	0.3930187225	-0.4385261536	-0.2644691467	-0.2263584137	0.1875743866	0.2965164185	0.1748981476	0.5493316650	-0.2735347748	-1.0190582275	0.6372146606	-0.5602684021	-0.4412555695	0.2472209930	0.0799179077	0.1787796021	-0.4162960052	0.1049842834	0.3968410492	0.1467437744	1.1375141144	-0.0194396973	-0.5787067413	-0.9299087524	0.1806945801	0.1370391846	-0.3610305786	0.3970794678	-0.2695388794	-0.3593750000	-0.1295547485	0.2855758667	0.3028888702	-0.4480209351	0.1038494110	0.6200885773	-0.5029773712	-0.3633136749	0.1286315918	0.9328193665	-0.4091358185	-0.2599925995	-0.0760364532	-0.0432186127	0.7410259247	0.4544849396	0.1958866119	-0.0241889954	0.3624916077	0.4284515381	0.2530574799	-0.2989330292	-0.2299041748	0.3269157410	-0.5997333527	
7	15:21:10.789	0.0657043457	0.1615829468	-0.4324264526	0.8681030273	0.3165054321	-0.3262023926	0.5032653809	0.5026321411	-0.2740840912	-0.4612922668	0.2237777710	0.0823917389	0.1898117065	0.2730598450	0.5705337524	0.2386302948	-0.0996494293	0.0806980133	0.6299095154	0.5986347198	0.1738109589	-0.0136699677	0.4068298340	0.3328552246	0.2031669617	-0.1636047363	0.3844184875	0.2895793915	0.9876079559	0.0631732941	-0.0754585266	-0.2906055450	0.4457626343	-0.3710250854	0.3685150146	0.0699310303	-0.5353393555	-0.3922500610	0.5225143433	0.0249710083	0.1751632690	0.8980350494	0.0378475189	0.1535034180	0.2512989044	-0.4156436920	-0.1901073456	-0.3720569611	-0.2717227936	0.0509757996	-0.1026630402	-0.2483673096	-0.1874160767	0.7796134949	-0.0312480927	-1.0128517151	-0.3430500031	-0.9925460815	-0.2255382538	0.2880115509	-0.2997226715	0.8011093140	0.5618762970	0.1812934875	
8	15:21:10.797	-0.1491546631	0.1508407593	-0.7977981567	0.8860244751	0.1954116821	0.2317047119	-0.3155288696	0.2276382446	-0.2653121948	-0.5168323517	0.5532207489	0.1964244843	0.1446323395	-0.6350898743	-0.2034130096	-0.0132942200	0.2506828308	0.1751689911	1.3121986389	-0.0596294403	-0.3866558075	0.0800495148	-0.0912818909	0.1291618347	0.7988033295	-0.4856510162	0.4330730438	0.7551937103	0.4795551300	0.2832012177	0.2683601379	-0.3266754150	-0.0184555054	-0.3357543945	0.1268997192	0.0906600952	0.3734588623	0.3061752319	0.1239547729	0.4251327515	0.2347965240	0.0135631561	0.0025177002	0.2105941772	0.2314167023	0.9701786041	0.4132804871	-0.3543663025	-0.4806003571	-0.3748989105	-0.0317535400	-0.2619018555	0.6085109711	-0.2464752197	-0.0987625122	0.3029212952	-0.6399974823	-0.2689495087	0.3121109009	0.0102176666	-0.4148807526	0.1817340851	0.0874862671	-0.6808376312	
9	15:21:10.808	0.3949966431	-0.0798950195	-0.7220230103	0.6150817871	-0.0802993774	-0.4792633057	0.1152496338	-0.4651870728	0.7068195343	0.2065124512	0.6855640411	0.3815784454	0.1741561890	-0.2131423950	-0.9512500763	0.3027839661	0.1438961029	-0.2236003876	-1.0004959106	0.3285064697	-0.0055789948	-0.3503646851	0.3652667999	0.4655513763	0.7718505859	0.3017654419	0.0146484375	0.2158546448	0.3540496826	-0.3837432861	-0.1142673492	0.5574226379	1.1077041626	0.5229187012	0.5260925293	0.2625274658	0.4069442749	0.7720565796	0.3883132935	0.5080032349	-0.1140213013	0.5835533142	0.4441394806	0.4673480988	-0.2048435211	0.4959545135	-0.2074146271	-0.1160564423	0.4573841095	0.2729434967	0.3808097839	0.5741157532	-0.1040859222	-0.6239147186	-0.3134822845	-0.3803863525	0.2493534088	-0.3484191895	-0.5631542206	0.7841129303	0.0527648926	0.3758087158	0.2553997040	-0.4899559021	
10	15:21:10.815	0.6567382812	-0.0981826782	0.6934585571	0.1613388062	0.2253265381	-0.3827743530	-0.0190658569	0.0911560059	0.3913421631	0.3677062988	-0.1749343872	0.2551689148	-0.0591278076	0.0649700165	0.3120975494	-0.1035690308	-0.2128772736	0.1707324982	0.5917415619	1.1152896881	-0.7571125031	-0.5400218964	-0.0294017792	-0.1356430054	-0.3311824799	0.2394485474	0.0998210907	-0.0333976746	-0.2886810303	0.8122310638	0.3352622986	0.0673732758	0.1305847168	-0.2909317017	0.3955230713	0.0163574219	-0.2755432129	0.0895843506	0.2816162109	-0.4242401123	-0.0632228851	0.1200275421	0.4282741547	0.2667655945	-0.3996181488	0.2615070343	0.4431800842	0.0027294159	-0.3265266418	0.7214927673	-0.5248813629	-0.1748828888	-0.0877933502	-0.3049850464	0.1161098480	-0.0441532135	0.3484344482	-0.1089305878	0.2328186035	0.4646091461	-0.4230518341	0.4741973877	0.2944812775	0.8295478821	
11	15:21:10.823	0.1382064819	1.2525558472	0.3529510498	0.7794494629	-0.1163482666	-0.2482986450	0.1435775757	-0.1152877808	-0.3597316742	-0.3528442383	-0.1499309540	-0.2112541199	-0.2321033478	-0.7297840118	-0.2168006897	0.3865737915	1.2347297668	-0.2041950226	-0.4870605469	-0.2876701355	-0.3076667786	-0.0451259613	0.1972217560	0.0562705994	-0.1107730865	-0.3173274994	-0.1383914948	-0.4469013214	0.0089073181	-0.3711032867	-0.0681762695	-0.6166172028	0.5607604980	0.6469421387	0.5299682617	-0.1828384399	-0.0496673584	-0.8898773193	-0.4418945312	0.1575317383	0.8993396759	0.3209075928	0.4084472656	-0.4108295441	-0.5120010376	-0.5686187744	0.3343677521	0.2096633911	0.4866466522	-0.3859157562	-0.1046943665	-0.1908836365	-0.5170917511	0.3572177887	-0.3805465698	-0.6097965240	-0.1346416473	-0.4730072021	0.0271606445	-0.1305923462	-0.6033306122	-0.3073444366	0.2864379883	-0.1173858643	
