Delay_ps,1_1_8_8,1_2_7_8,1_3_6_8,1_4_5_8,1_5_4_8,1_6_3_8,1_7_2_8,2_2_8_8,2_3_7_8,2_4_6_8,2_5_5_8,2_6_4_8,2_7_3_8,3_3_8_8,3_4_7_8,3_5_6_8,3_6_5_8,3_7_4_8,4_4_8_8,4_5_7_8,4_6_6_8,4_7_5_8,5_5_8_8,5_6_7_8,5_7_6_8,6_6_8_8,6_7_7_8,7_7_8_8,2_1_8_7,3_1_8_6,4_1_8_5,5_1_8_4,6_1_8_3,7_1_8_2,3_2_8_7,4_2_8_6,5_2_8_5,6_2_8_4,7_2_8_3,4_3_8_7,5_3_8_6,5_4_8_7,6_4_8_6,7_4_8_5,6_5_8_7,7_5_8_6,7_6_8_7
165.000000,0.5384545678099516,0.5141679932659445,0.5311762019659885,0.5844675195829916,0.04318087610879123,0.04034607098973849,0.04368823539338668,-0.03464646995692973,-0.07823069996670007,-0.2976075019822164,-0.045444493316933655,0.06460290507743656,0.033717100175033154,0.09382590746485414,0.002371477292087039,-0.015212255537432634,0.0092573061525914,0.11820885845773449,0.14335553568350332,-0.010718526871220295,-0.023337361612907503,-0.04892080397421222,-0.006207359453869602,0.012932540038057251,-0.00772576844526545,0.16963874345738233,0.1597208734793044,0.05840681404425882,-0.17759391127548052,0.02534244631795091,0.08363102656187393,0.16729689677925194,0.17575467256146218,0.050775375914687476,0.11917398128765862,0.07408762960875473,0.040271625972061346,-0.007334920607330268,-0.1200948459504404,0.10480667529590132,0.01759414166991968,0.017472501479333293,0.029369000758907308,-0.04829528113729896,0.041822139584881374,0.010464190729264309,0.10074868422830888
